"id","station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","WindkmhDir","WindkmhGust","WindkmhInt"
6182,8561,2015-06-25,19.4,28.3,12.9,"WNW",36,15.8
6184,8558,2015-06-25,20.6,30.5,11.5,"WNW",28.8,10.8
6185,8558,2015-06-25,20.6,30.5,11.5,"WNW",28.8,10.8
6188,8537,2015-06-25,NA,NA,NA,"NW",36,13.2
6191,8521,2015-06-26,22.1,24.8,18.8,"N",21.6,5.9
6192,8567,2015-06-26,21.8,30.7,14,"WNW",32.4,5.8
6193,8548,2015-06-26,19.5,28.5,14.2,"NW",32.4,8.9
6194,8571,2015-06-26,27,33.7,21.5,"NNW",NA,13.4
6196,8567,2015-06-26,21.8,30.7,14,"WNW",32.4,5.8
6197,8571,2015-06-26,27,33.7,21.5,"NNW",NA,13.4
6198,8571,2015-06-26,27,33.7,21.5,"NNW",NA,13.4
6199,8571,2015-06-26,27,33.7,21.5,"NNW",NA,13.4
6201,8521,2015-06-26,22.1,24.8,18.8,"N",21.6,5.9
6202,8521,2015-06-26,22.1,24.8,18.8,"N",21.6,5.9
6205,8571,2015-06-26,27,33.7,21.5,"NNW",NA,13.4
6207,8551,2015-06-26,16.5,21.4,10.9,"NNW",25.2,7.7
6208,8521,2015-06-26,22.1,24.8,18.8,"N",21.6,5.9
6209,8521,2015-06-26,22.1,24.8,18.8,"N",21.6,5.9
6210,8571,2015-06-26,27,33.7,21.5,"NNW",NA,13.4
6211,8521,2015-06-26,22.1,24.8,18.8,"N",21.6,5.9
6212,8541,2015-06-26,19.2,23.9,14.6,"NNW",NA,21.6
6213,8558,2015-06-26,25.1,34.9,13.4,"NNW",32.4,9.5
6214,8558,2015-06-26,25.1,34.9,13.4,"NNW",32.4,9.5
6215,8561,2015-06-26,24.1,34,13.8,"WNW",43.2,12.2
6216,8551,2015-06-26,16.5,21.4,10.9,"NNW",25.2,7.7
6218,8561,2015-06-26,24.1,34,13.8,"WNW",43.2,12.2
6219,8541,2015-06-26,19.2,23.9,14.6,"NNW",NA,21.6
6221,8567,2015-06-27,22.6,30.8,14.6,"WNW",32.4,5.4
6222,8521,2015-06-27,22.7,26.1,20,"NNE",43.2,21.2
6224,8521,2015-06-27,22.7,26.1,20,"NNE",43.2,21.2
6225,8567,2015-06-27,22.6,30.8,14.6,"WNW",32.4,5.4
6227,8537,2015-06-27,NA,NA,NA,"NW",NA,9.6
6229,8567,2015-06-27,22.6,30.8,14.6,"WNW",32.4,5.4
6232,8558,2015-06-27,27.5,37.8,16.6,"NNW",43.2,13.1
6233,8558,2015-06-27,27.5,37.8,16.6,"NNW",43.2,13.1
6234,8541,2015-06-27,21.5,26.2,16,"NNW",NA,22.6
6235,8558,2015-06-27,27.5,37.8,16.6,"NNW",43.2,13.1
6236,8558,2015-06-27,27.5,37.8,16.6,"NNW",43.2,13.1
6237,8521,2015-06-27,22.7,26.1,20,"NNE",43.2,21.2
6238,8567,2015-06-27,22.6,30.8,14.6,"WNW",32.4,5.4
6239,8570,2015-06-27,27.8,36,18.7,"WNW",32.4,8.6
6240,8567,2015-06-27,22.6,30.8,14.6,"WNW",32.4,5.4
6242,8548,2015-06-27,19.4,28.1,14.2,"NNW",28.8,8.4
6245,8571,2015-06-27,29.7,35.1,24.9,"NNW",NA,15.2
6247,8570,2015-06-27,27.8,36,18.7,"WNW",32.4,8.6
6249,8567,2015-06-27,22.6,30.8,14.6,"WNW",32.4,5.4
6250,8548,2015-06-27,19.4,28.1,14.2,"NNW",28.8,8.4
6251,8548,2015-06-27,19.4,28.1,14.2,"NNW",28.8,8.4
6252,8551,2015-06-27,16.9,21.2,12.6,"NNW",39.6,8.6
6254,8548,2015-06-27,19.4,28.1,14.2,"NNW",28.8,8.4
6255,8548,2015-06-27,19.4,28.1,14.2,"NNW",28.8,8.4
6256,8541,2015-06-27,21.5,26.2,16,"NNW",NA,22.6
6257,8548,2015-06-27,19.4,28.1,14.2,"NNW",28.8,8.4
6258,8521,2015-06-27,22.7,26.1,20,"NNE",43.2,21.2
6259,8562,2015-06-27,29.3,38.8,19.3,"NNW",NA,9.9
6261,8567,2015-06-27,22.6,30.8,14.6,"WNW",32.4,5.4
6262,8558,2015-06-27,27.5,37.8,16.6,"NNW",43.2,13.1
6265,8567,2015-06-28,24.3,33.8,15.1,"NW",28.8,5.4
6266,8521,2015-06-28,22.2,25.3,18.8,"WNW",50.4,6.8
6267,8567,2015-06-28,24.3,33.8,15.1,"NW",28.8,5.4
6268,8558,2015-06-28,30.2,40.5,18.3,"NNW",46.8,10.8
6269,8558,2015-06-28,30.2,40.5,18.3,"NNW",46.8,10.8
6270,8570,2015-06-28,30,39,20.4,"WNW",36,8.3
6273,8548,2015-06-28,21.8,32.2,14.2,"NNW",36,8.3
6274,8521,2015-06-28,22.2,25.3,18.8,"WNW",50.4,6.8
6277,8575,2015-06-28,24.7,33.1,14.7,"N",25.2,4.7
6278,8548,2015-06-28,21.8,32.2,14.2,"NNW",36,8.3
6280,8558,2015-06-28,30.2,40.5,18.3,"NNW",46.8,10.8
6281,8537,2015-06-28,NA,NA,NA,NA,NA,NA
6282,8558,2015-06-28,30.2,40.5,18.3,"NNW",46.8,10.8
6284,8567,2015-06-28,24.3,33.8,15.1,"NW",28.8,5.4
6285,8570,2015-06-28,30,39,20.4,"WNW",36,8.3
6287,8548,2015-06-28,21.8,32.2,14.2,"NNW",36,8.3
6288,8548,2015-06-28,21.8,32.2,14.2,"NNW",36,8.3
6290,8571,2015-06-28,32.6,37.5,28.7,"N",NA,14.9
6291,8571,2015-06-28,32.6,37.5,28.7,"N",NA,14.9
6292,8571,2015-06-28,32.6,37.5,28.7,"N",NA,14.9
6293,8521,2015-06-28,22.2,25.3,18.8,"WNW",50.4,6.8
6294,8567,2015-06-28,24.3,33.8,15.1,"NW",28.8,5.4
6295,8558,2015-06-28,30.2,40.5,18.3,"NNW",46.8,10.8
6296,8567,2015-06-29,25.8,35.2,17,"NNW",21.6,4.9
6298,8541,2015-06-29,22.7,29.1,17.2,NA,NA,NA
6299,8548,2015-06-29,20.1,29.8,14.6,"NW",28.8,7.7
6300,8567,2015-06-29,25.8,35.2,17,"NNW",21.6,4.9
6301,8558,2015-06-29,30,41.6,18.2,"NNW",43.2,11.3
6302,8567,2015-06-29,25.8,35.2,17,"NNW",21.6,4.9
6303,8558,2015-06-29,30,41.6,18.2,"NNW",43.2,11.3
6305,8521,2015-06-29,22,24.9,19,"NNE",32.4,10.4
6309,8548,2015-06-29,20.1,29.8,14.6,"NW",28.8,7.7
6310,8548,2015-06-29,20.1,29.8,14.6,"NW",28.8,7.7
6312,8521,2015-06-29,22,24.9,19,"NNE",32.4,10.4
6313,8548,2015-06-29,20.1,29.8,14.6,"NW",28.8,7.7
6314,8567,2015-06-29,25.8,35.2,17,"NNW",21.6,4.9
6315,8570,2015-06-29,31.3,39.9,21.9,"NW",32.4,8
6316,8548,2015-06-29,20.1,29.8,14.6,"NW",28.8,7.7
6317,8521,2015-06-29,22,24.9,19,"NNE",32.4,10.4
6318,8571,2015-06-29,33.6,39.3,29.3,"N",NA,13.7
6319,8551,2015-06-29,18.6,23.8,12.7,"N",39.6,7.7
6321,8548,2015-06-29,20.1,29.8,14.6,"NW",28.8,7.7
6322,8570,2015-06-29,31.3,39.9,21.9,"NW",32.4,8
6324,8567,2015-06-29,25.8,35.2,17,"NNW",21.6,4.9
6325,8521,2015-06-29,22,24.9,19,"NNE",32.4,10.4
6327,8548,2015-06-29,20.1,29.8,14.6,"NW",28.8,7.7
6328,8521,2015-06-29,22,24.9,19,"NNE",32.4,10.4
6329,8567,2015-06-29,25.8,35.2,17,"NNW",21.6,4.9
6330,8548,2015-06-29,20.1,29.8,14.6,"NW",28.8,7.7
6331,8558,2015-06-29,30,41.6,18.2,"NNW",43.2,11.3
6333,8567,2015-06-29,25.8,35.2,17,"NNW",21.6,4.9
6335,8558,2015-06-29,30,41.6,18.2,"NNW",43.2,11.3
6340,8571,2015-06-30,32.2,38.3,23.1,"SSW",NA,11
6341,8571,2015-06-30,32.2,38.3,23.1,"SSW",NA,11
6342,8548,2015-06-30,21.6,32.1,14.9,"WNW",21.6,6.6
6343,8571,2015-06-30,32.2,38.3,23.1,"SSW",NA,11
6344,8558,2015-06-30,28,40.1,13.8,"SW",32.4,9.9
6345,8570,2015-06-30,31.4,40.6,20.7,"W",39.6,9.3
6346,8571,2015-06-30,32.2,38.3,23.1,"SSW",NA,11
6348,8521,2015-06-30,22.2,24.8,20,"NNE",36,12.6
6349,8567,2015-06-30,26.9,37.3,17.6,"WNW",28.8,5.6
6350,8567,2015-06-30,26.9,37.3,17.6,"WNW",28.8,5.6
6351,8548,2015-06-30,21.6,32.1,14.9,"WNW",21.6,6.6
6352,8521,2015-06-30,22.2,24.8,20,"NNE",36,12.6
6356,8558,2015-06-30,28,40.1,13.8,"SW",32.4,9.9
6357,8521,2015-06-30,22.2,24.8,20,"NNE",36,12.6
6358,8571,2015-06-30,32.2,38.3,23.1,"SSW",NA,11
6359,8571,2015-06-30,32.2,38.3,23.1,"SSW",NA,11
6361,8554,2015-06-30,22.4,25.4,19.6,"SSE",28.8,13.2
6362,8551,2015-06-30,18.6,23.8,14.7,"NNW",21.6,6.2
6363,8567,2015-06-30,26.9,37.3,17.6,"WNW",28.8,5.6
6364,8558,2015-06-30,28,40.1,13.8,"SW",32.4,9.9
6365,8571,2015-06-30,32.2,38.3,23.1,"SSW",NA,11
6366,8567,2015-06-30,26.9,37.3,17.6,"WNW",28.8,5.6
6367,8567,2015-06-30,26.9,37.3,17.6,"WNW",28.8,5.6
6370,8548,2015-06-30,21.6,32.1,14.9,"WNW",21.6,6.6
6371,8558,2015-07-01,22.7,33.3,14.7,"SW",32.4,14.9
6373,8537,2015-07-01,NA,NA,NA,"SSE",NA,10.8
6375,8570,2015-07-01,25.7,34.5,14.9,"SW",39.6,10.8
6377,8521,2015-07-01,22,23.8,20.5,"NNW",82.9,13.1
6378,8548,2015-07-01,19.1,26.4,16.1,"WNW",28.8,7.2
6379,8521,2015-07-01,22,23.8,20.5,"NNW",82.9,13.1
6380,8548,2015-07-01,19.1,26.4,16.1,"WNW",28.8,7.2
6381,8521,2015-07-01,22,23.8,20.5,"NNW",82.9,13.1
6382,8548,2015-07-01,19.1,26.4,16.1,"WNW",28.8,7.2
6384,8521,2015-07-02,21.6,24.4,19.4,"N",64.8,26.1
6386,8558,2015-07-02,20.5,28.9,13.1,"NW",32.4,14.4
6387,8571,2015-07-02,19.1,25.5,12.6,"NNW",NA,14
6388,8567,2015-07-02,17.8,24.4,10.6,"WNW",32.4,8
6389,8567,2015-07-02,17.8,24.4,10.6,"WNW",32.4,8
6390,8541,2015-07-02,19.1,23.9,14.2,"WNW",NA,13.9
6392,8558,2015-07-02,20.5,28.9,13.1,"NW",32.4,14.4
6394,8570,2015-07-02,20.3,29.3,13.3,"WNW",39.6,11.3
6397,8561,2015-07-02,20.4,26.5,13.7,"WNW",32.4,16.7
6398,8567,2015-07-02,17.8,24.4,10.6,"WNW",32.4,8
6399,8575,2015-07-02,20.7,28.3,13.3,"NW",39.6,9.8
6400,8575,2015-07-02,20.7,28.3,13.3,"NW",39.6,9.8
6401,8570,2015-07-02,20.3,29.3,13.3,"WNW",39.6,11.3
6403,8548,2015-07-02,18.6,24.1,13.9,"NW",28.8,7.7
6407,8548,2015-07-02,18.6,24.1,13.9,"NW",28.8,7.7
6408,8567,2015-07-02,17.8,24.4,10.6,"WNW",32.4,8
6409,8548,2015-07-02,18.6,24.1,13.9,"NW",28.8,7.7
6415,8571,2015-07-03,22.1,29.6,12.6,"NNW",NA,12.3
6416,8561,2015-07-03,21.2,29.3,13.2,"NW",43.2,14.4
6418,8571,2015-07-03,22.1,29.6,12.6,"NNW",NA,12.3
6421,8521,2015-07-03,21,24.1,17.4,"NE",39.6,12.2
6422,8521,2015-07-03,21,24.1,17.4,"NE",39.6,12.2
6423,8562,2015-07-03,NA,NA,NA,"NW",NA,13.2
6424,8558,2015-07-03,21.5,30.2,11.4,"NW",36,12.6
6425,8570,2015-07-03,22,30.4,14.2,"NW",32.4,7.4
6426,8551,2015-07-03,16.8,22.2,11.6,"N",28.8,5.9
6429,8570,2015-07-03,22,30.4,14.2,"NW",32.4,7.4
6432,8567,2015-07-03,18.4,27.6,11.1,"N",21.6,4.8
6433,8548,2015-07-03,18.5,25.8,12.4,"NNW",39.6,7.5
6435,8521,2015-07-03,21,24.1,17.4,"NE",39.6,12.2
6436,8521,2015-07-03,21,24.1,17.4,"NE",39.6,12.2
6437,8562,2015-07-03,NA,NA,NA,"NW",NA,13.2
6438,8521,2015-07-03,21,24.1,17.4,"NE",39.6,12.2
6439,8567,2015-07-03,18.4,27.6,11.1,"N",21.6,4.8
6441,8561,2015-07-03,21.2,29.3,13.2,"NW",43.2,14.4
6442,8567,2015-07-03,18.4,27.6,11.1,"N",21.6,4.8
6443,8567,2015-07-03,18.4,27.6,11.1,"N",21.6,4.8
6444,8521,2015-07-03,21,24.1,17.4,"NE",39.6,12.2
6445,8521,2015-07-03,21,24.1,17.4,"NE",39.6,12.2
6446,8548,2015-07-03,18.5,25.8,12.4,"NNW",39.6,7.5
6447,8521,2015-07-04,21.4,24.5,17.7,"NNW",NA,5.4
6448,8562,2015-07-04,NA,NA,NA,"WNW",NA,13.5
6449,8548,2015-07-04,19.4,27.2,13.2,"NW",36,7.4
6451,8548,2015-07-04,19.4,27.2,13.2,"NW",36,7.4
6454,8521,2015-07-04,21.4,24.5,17.7,"NNW",NA,5.4
6455,8531,2015-07-04,19.2,21.4,16.1,"N",NA,5.4
6457,8558,2015-07-04,22.9,32.8,12.2,"WNW",36,13.1
6459,8558,2015-07-04,22.9,32.8,12.2,"WNW",36,13.1
6460,8561,2015-07-04,22.1,31.2,13.6,"WNW",39.6,14.9
6461,8521,2015-07-04,21.4,24.5,17.7,"NNW",NA,5.4
6462,8571,2015-07-04,24.5,31.2,18.5,"NNW",NA,12.6
6468,8548,2015-07-04,19.4,27.2,13.2,"NW",36,7.4
6469,8571,2015-07-04,24.5,31.2,18.5,"NNW",NA,12.6
6470,8567,2015-07-04,19.6,28.7,12.6,"SW",36,6.6
6472,8567,2015-07-04,19.6,28.7,12.6,"SW",36,6.6
6473,8521,2015-07-04,21.4,24.5,17.7,"NNW",NA,5.4
6474,8567,2015-07-04,19.6,28.7,12.6,"SW",36,6.6
6475,8558,2015-07-04,22.9,32.8,12.2,"WNW",36,13.1
6477,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6479,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6480,8551,2015-07-05,18.5,23.8,12.6,"N",32.4,7.2
6481,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6483,8521,2015-07-05,22.7,24.5,19.4,"N",39.6,11.7
6484,8521,2015-07-05,22.7,24.5,19.4,"N",39.6,11.7
6486,8521,2015-07-05,22.7,24.5,19.4,"N",39.6,11.7
6487,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6488,8561,2015-07-05,24.2,34.4,14.4,"NW",43.2,16.2
6490,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6491,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6492,8548,2015-07-05,20.7,29.6,14.5,"NNW",36,10.2
6493,8571,2015-07-05,25.5,34.2,17.1,"NNW",NA,10.4
6495,8571,2015-07-05,25.5,34.2,17.1,"NNW",NA,10.4
6498,8548,2015-07-05,20.7,29.6,14.5,"NNW",36,10.2
6499,8541,2015-07-05,20.3,24.7,16.3,NA,NA,NA
6500,8558,2015-07-05,25,35.5,13,"NW",46.8,14.9
6501,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6504,8521,2015-07-05,22.7,24.5,19.4,"N",39.6,11.7
6507,8558,2015-07-05,25,35.5,13,"NW",46.8,14.9
6509,8521,2015-07-05,22.7,24.5,19.4,"N",39.6,11.7
6510,8558,2015-07-05,25,35.5,13,"NW",46.8,14.9
6512,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6513,8521,2015-07-05,22.7,24.5,19.4,"N",39.6,11.7
6515,8571,2015-07-05,25.5,34.2,17.1,"NNW",NA,10.4
6517,8548,2015-07-05,20.7,29.6,14.5,"NNW",36,10.2
6518,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6520,8521,2015-07-05,22.7,24.5,19.4,"N",39.6,11.7
6521,8558,2015-07-05,25,35.5,13,"NW",46.8,14.9
6523,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6524,8567,2015-07-05,21.1,30.6,14.1,"W",28.8,6.3
6526,8541,2015-07-06,20.1,25,14.9,NA,NA,NA
6527,8521,2015-07-06,22.2,25.1,20.2,"NNE",57.6,30.2
6528,8567,2015-07-06,21.1,29.6,14.7,"WNW",25.2,5.1
6529,8567,2015-07-06,21.1,29.6,14.7,"WNW",25.2,5.1
6531,8567,2015-07-06,21.1,29.6,14.7,"WNW",25.2,5.1
6532,8521,2015-07-06,22.2,25.1,20.2,"NNE",57.6,30.2
6535,8561,2015-07-06,24.6,34.8,14.4,"NW",36,15.3
6537,8551,2015-07-06,17.8,22.8,11.8,"N",39.6,5.4
6538,8567,2015-07-06,21.1,29.6,14.7,"WNW",25.2,5.1
6539,8567,2015-07-06,21.1,29.6,14.7,"WNW",25.2,5.1
6540,8521,2015-07-06,22.2,25.1,20.2,"NNE",57.6,30.2
6541,8541,2015-07-06,20.1,25,14.9,NA,NA,NA
6543,8551,2015-07-06,17.8,22.8,11.8,"N",39.6,5.4
6544,8571,2015-07-06,26.3,33.3,19.5,"NNW",NA,8.7
6545,8548,2015-07-06,18.6,25.9,12.9,"NNW",32.4,8.6
6546,8570,2015-07-06,26.2,34,16.7,"NW",25.2,7.4
6547,8537,2015-07-06,NA,NA,NA,NA,NA,NA
6549,8570,2015-07-06,26.2,34,16.7,"NW",25.2,7.4
6555,8571,2015-07-06,26.3,33.3,19.5,"NNW",NA,8.7
6556,8548,2015-07-06,18.6,25.9,12.9,"NNW",32.4,8.6
6557,8571,2015-07-06,26.3,33.3,19.5,"NNW",NA,8.7
6558,8521,2015-07-06,22.2,25.1,20.2,"NNE",57.6,30.2
6559,8571,2015-07-06,26.3,33.3,19.5,"NNW",NA,8.7
6560,8561,2015-07-06,24.6,34.8,14.4,"NW",36,15.3
6561,8571,2015-07-06,26.3,33.3,19.5,"NNW",NA,8.7
6562,8521,2015-07-06,22.2,25.1,20.2,"NNE",57.6,30.2
6567,8570,2015-07-06,26.2,34,16.7,"NW",25.2,7.4
6569,8567,2015-07-06,21.1,29.6,14.7,"WNW",25.2,5.1
6570,8541,2015-07-07,19.8,25.5,15.5,"NNW",NA,21.1
6572,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6573,8521,2015-07-07,22.1,25.1,20.5,"N",82.9,32
6574,8521,2015-07-07,22.1,25.1,20.5,"N",82.9,32
6575,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6576,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6578,8561,2015-07-07,26.2,37.3,14.8,"WNW",25.2,14.4
6579,8548,2015-07-07,19.8,29.7,13.9,"NNW",32.4,9
6580,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6582,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6583,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6584,8571,2015-07-07,29.5,35.4,21.3,"NW",NA,12
6585,8541,2015-07-07,19.8,25.5,15.5,"NNW",NA,21.1
6586,8537,2015-07-07,NA,NA,NA,"NNW",28.8,9.6
6587,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6588,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6589,8571,2015-07-07,29.5,35.4,21.3,"NW",NA,12
6590,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6591,8548,2015-07-07,19.8,29.7,13.9,"NNW",32.4,9
6592,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6594,8558,2015-07-07,25.9,38.2,13.3,"NW",32.4,11.7
6595,8521,2015-07-07,22.1,25.1,20.5,"N",82.9,32
6596,8571,2015-07-07,29.5,35.4,21.3,"NW",NA,12
6597,8548,2015-07-07,19.8,29.7,13.9,"NNW",32.4,9
6598,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6600,8558,2015-07-07,25.9,38.2,13.3,"NW",32.4,11.7
6602,8571,2015-07-07,29.5,35.4,21.3,"NW",NA,12
6603,8567,2015-07-07,23.1,34,13.8,"WNW",28.8,5.8
6604,8554,2015-07-07,26.2,29.8,17.5,"SW",21.6,8.7
6605,8521,2015-07-07,22.1,25.1,20.5,"N",82.9,32
6606,8541,2015-07-07,19.8,25.5,15.5,"NNW",NA,21.1
6607,8548,2015-07-07,19.8,29.7,13.9,"NNW",32.4,9
6608,8558,2015-07-07,25.9,38.2,13.3,"NW",32.4,11.7
6609,8551,2015-07-07,17.5,23.2,12,"N",43.2,9.8
6610,8551,2015-07-08,18.2,22.8,12.1,"NNW",32.4,8.1
6614,8558,2015-07-08,25.6,37,14.5,"NW",36,18
6616,8548,2015-07-08,20.2,28.4,15.1,"NNW",39.6,10.7
6618,8521,2015-07-08,24.4,28.6,20.4,"NNE",64.8,34.2
6619,8571,2015-07-08,27,35.2,17.7,"NNW",NA,12.2
6621,8567,2015-07-08,21.4,30.6,14.4,"W",36,7.5
6623,8571,2015-07-08,27,35.2,17.7,"NNW",NA,12.2
6626,8521,2015-07-08,24.4,28.6,20.4,"NNE",64.8,34.2
6627,8570,2015-07-08,27.2,37.9,18.1,"WNW",36,9.5
6629,8522,2015-07-08,22.9,26.7,20.5,"WNW",18,3.3
6630,8570,2015-07-08,27.2,37.9,18.1,"WNW",36,9.5
6631,8561,2015-07-08,25.4,36,15.6,"NW",39.6,17
6633,8548,2015-07-08,20.2,28.4,15.1,"NNW",39.6,10.7
6635,8521,2015-07-08,24.4,28.6,20.4,"NNE",64.8,34.2
6636,8521,2015-07-08,24.4,28.6,20.4,"NNE",64.8,34.2
6637,8558,2015-07-08,25.6,37,14.5,"NW",36,18
6638,8567,2015-07-08,21.4,30.6,14.4,"W",36,7.5
6639,8567,2015-07-08,21.4,30.6,14.4,"W",36,7.5
6643,8521,2015-07-08,24.4,28.6,20.4,"NNE",64.8,34.2
6644,8548,2015-07-08,20.2,28.4,15.1,"NNW",39.6,10.7
6647,8558,2015-07-09,24.6,36.3,13.3,"NW",28.8,8.1
6648,8537,2015-07-09,NA,NA,NA,"NNW",NA,15.6
6652,8551,2015-07-09,21.5,28.1,13.6,"N",36,5.7
6654,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6657,8548,2015-07-09,20.7,28.4,15.3,"W",28.8,8.9
6658,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6659,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6660,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6662,8570,2015-07-09,28.6,37.6,19.7,"NW",25.2,7.5
6665,8570,2015-07-09,28.6,37.6,19.7,"NW",25.2,7.5
6667,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6668,8548,2015-07-09,20.7,28.4,15.3,"W",28.8,8.9
6670,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6671,8521,2015-07-09,22.6,25.7,19.7,"NNE",64.8,34.2
6672,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6673,8558,2015-07-09,24.6,36.3,13.3,"NW",28.8,8.1
6674,8521,2015-07-09,22.6,25.7,19.7,"NNE",64.8,34.2
6675,8558,2015-07-09,24.6,36.3,13.3,"NW",28.8,8.1
6676,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6678,8548,2015-07-09,20.7,28.4,15.3,"W",28.8,8.9
6679,8558,2015-07-09,24.6,36.3,13.3,"NW",28.8,8.1
6681,8548,2015-07-09,20.7,28.4,15.3,"W",28.8,8.9
6682,8521,2015-07-09,22.6,25.7,19.7,"NNE",64.8,34.2
6683,8570,2015-07-09,28.6,37.6,19.7,"NW",25.2,7.5
6685,8521,2015-07-09,22.6,25.7,19.7,"NNE",64.8,34.2
6686,8548,2015-07-09,20.7,28.4,15.3,"W",28.8,8.9
6687,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6688,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6689,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6691,8558,2015-07-09,24.6,36.3,13.3,"NW",28.8,8.1
6692,8558,2015-07-09,24.6,36.3,13.3,"NW",28.8,8.1
6694,8558,2015-07-09,24.6,36.3,13.3,"NW",28.8,8.1
6697,8521,2015-07-09,22.6,25.7,19.7,"NNE",64.8,34.2
6698,8541,2015-07-09,19.2,24.4,14.7,"NW",NA,21.6
6699,8537,2015-07-09,NA,NA,NA,"NNW",NA,15.6
6700,8548,2015-07-09,20.7,28.4,15.3,"W",28.8,8.9
6701,8571,2015-07-09,28.8,35.8,20,"NW",NA,9.6
6702,8521,2015-07-09,22.6,25.7,19.7,"NNE",64.8,34.2
6703,8558,2015-07-09,24.6,36.3,13.3,"NW",28.8,8.1
6704,8551,2015-07-09,21.5,28.1,13.6,"N",36,5.7
6705,8558,2015-07-09,24.6,36.3,13.3,"NW",28.8,8.1
6706,8541,2015-07-09,19.2,24.4,14.7,"NW",NA,21.6
6707,8551,2015-07-09,21.5,28.1,13.6,"N",36,5.7
6708,8521,2015-07-09,22.6,25.7,19.7,"NNE",64.8,34.2
6710,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6711,8567,2015-07-09,25.8,34.5,15.5,"N",36,7.5
6712,8548,2015-07-09,20.7,28.4,15.3,"W",28.8,8.9
6714,8558,2015-07-09,24.6,36.3,13.3,"NW",28.8,8.1
6715,8561,2015-07-09,24.2,34.7,15,"WNW",32.4,16.2
6716,8567,2015-07-10,25.8,35.8,14.1,"NNW",21.6,3.9
6717,8521,2015-07-10,22,25.8,19.9,"NNE",54,26.1
6718,8551,2015-07-10,21.8,28.2,17.5,"NW",25.2,4.1
6723,8561,2015-07-10,22.4,33.6,15.2,"WNW",36,16.2
6724,8567,2015-07-10,25.8,35.8,14.1,"NNW",21.6,3.9
6725,8561,2015-07-10,22.4,33.6,15.2,"WNW",36,16.2
6727,8567,2015-07-10,25.8,35.8,14.1,"NNW",21.6,3.9
6728,8571,2015-07-10,26.8,35.1,14.3,"W",NA,10.3
6729,8558,2015-07-10,23.1,36.3,12.9,"WSW",32.4,14.9
6731,8567,2015-07-10,25.8,35.8,14.1,"NNW",21.6,3.9
6736,8570,2015-07-10,27.4,37,14.4,"WSW",32.4,9.8
6740,8521,2015-07-10,22,25.8,19.9,"NNE",54,26.1
6741,8548,2015-07-10,21.7,31.6,16.3,"WNW",28.8,8.4
6743,8567,2015-07-10,25.8,35.8,14.1,"NNW",21.6,3.9
6745,8548,2015-07-10,21.7,31.6,16.3,"WNW",28.8,8.4
6746,8558,2015-07-10,23.1,36.3,12.9,"WSW",32.4,14.9
6747,8567,2015-07-10,25.8,35.8,14.1,"NNW",21.6,3.9
6748,8521,2015-07-10,22,25.8,19.9,"NNE",54,26.1
6750,8570,2015-07-10,27.4,37,14.4,"WSW",32.4,9.8
6752,8558,2015-07-10,23.1,36.3,12.9,"WSW",32.4,14.9
6753,8571,2015-07-10,26.8,35.1,14.3,"W",NA,10.3
6754,8521,2015-07-10,22,25.8,19.9,"NNE",54,26.1
6755,8548,2015-07-10,21.7,31.6,16.3,"WNW",28.8,8.4
