"id","region","district","municipality","parish","lat","lon","origin","alert_date","alert_hour","extinction_date","firstInterv_date","village_area","vegetation_area","farming_area","village_veget_area","total_area","intentional_cause","temp","tempMax","windVelocity","windGust"
4609,"Entre Douro e Minho","Porto","Baião","Valadares","41.1547222222222",-7.15361111111111,"fire",2015-04-06,12:44:00,2015-04-06,2015-04-06,0,1,0,1,4.9,1,15,23.2,4.7,21.6
4610,"Trás-os-Montes","Vila Real","Montalegre","União das freguesias de Paradela, Contim e Fiães","41.155",-7.16361111111111,"fire",2015-04-06,13:00:00,2015-04-07,2015-04-06,0.0714285714285714,0.928571428571429,0,1,42,0,15,23.2,4.7,21.6
4611,"Entre Douro e Minho","Braga","Vieira do Minho","Soutelo","41.1538888888889",-8.16305555555556,"firepit",2015-04-06,13:02:00,2015-04-06,2015-04-06,0.8,0.2,0,1,0.25,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4612,"Entre Douro e Minho","Braga","Terras de Bouro","Gondoriz","41.1577777777778",-8.16555555555556,"fire",2015-04-06,13:10:00,2015-04-06,2015-04-06,0.266666666666667,0.733333333333333,0,1,15,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4613,"Entre Douro e Minho","Porto","Paredes","Lordelo","41.1516666666667",-8.15583333333333,"firepit",2015-04-06,13:18:00,2015-04-06,2015-04-06,0,1,0,1,0.01,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4614,"Trás-os-Montes","Bragança","Miranda do Douro","Sendim","41.1555555555556",-6.15777777777778,"firepit",2015-04-06,13:55:00,2015-04-06,2015-04-06,0,1,0,1,0.006,0,16.3,23.5,6.8,25.2
4615,"Alentejo","Portalegre","Nisa","São Simão","39.1536111111111",-7.15916666666667,"firepit",2015-04-06,13:59:00,2015-04-06,2015-04-06,1,0,0,1,0.7735,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
4616,"Beira Litoral","Coimbra","Oliveira do Hospital","Meruge","40.1594444444444",-7.15777777777778,"agriculture",2015-04-06,14:00:00,2015-04-06,2015-04-06,0,0,1,0,0.5,0,17.7,24.4,7.5,28.8
4617,"Beira Interior","Castelo Branco","Sertã","Pedrógão Pequeno","39.16",-8.15083333333333,"firepit",2015-04-06,14:11:00,2015-04-06,2015-04-06,1,0,0,1,0.04,0,16.4,23.4,9,25.2
4618,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Soajo","41.1513888888889",-8.15555555555556,"fire",2015-04-06,14:37:00,2015-04-06,2015-04-06,0.188679245283019,0.811320754716981,0,1,53,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4619,"Entre Douro e Minho","Braga","Esposende","Palmeira de Faro","41.1663888888889",-8.15555555555556,"firepit",2015-04-06,14:39:00,2015-04-06,2015-04-06,0,1,0,1,0.2,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4620,"Entre Douro e Minho","Viseu","Cinfães","Espadanedo","41.1661111111111",-8.165,"firepit",2015-04-06,14:53:00,2015-04-06,2015-04-06,0,1,0,1,0.05,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4621,"Trás-os-Montes","Vila Real","Vila Pouca de Aguiar","Telões","41.1636111111111",-7.15277777777778,"firepit",2015-04-06,15:11:00,2015-04-06,2015-04-06,1,0,0,1,0.1,1,15,23.2,4.7,21.6
4622,"Entre Douro e Minho","Porto","Penafiel","Rans","41.1655555555556",-8.15472222222222,"firepit",2015-04-06,15:40:00,2015-04-06,2015-04-06,0,1,0,1,0.02,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4623,"Trás-os-Montes","Bragança","Bragança","Parâmio","41.1619444444444",-6.15111111111111,"fire",2015-04-06,16:02:00,2015-04-06,2015-04-06,0,1,0,1,13.59,0,16.3,23.5,6.8,25.2
4624,"Entre Douro e Minho","Porto","Marco De Canaveses","Paços de Gaiolo","41.1588888888889",-8.15861111111111,"fire",2015-04-06,16:10:00,2015-04-06,2015-04-06,1,0,0,1,1,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4625,"Entre Douro e Minho","Porto","Amarante","União das freguesias de Aboadela, Sanche e Várzea","41.1630555555556",-8.15361111111111,"fire",2015-04-06,16:10:00,2015-04-06,2015-04-06,0,1,0,1,3,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4626,"Entre Douro e Minho","Porto","Felgueiras","União das freguesias de Pedreira, Rande e Sernande","41.1547222222222",-8.15833333333333,"firepit",2015-04-06,16:19:00,2015-04-06,2015-04-06,0,1,0,1,0.03,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4627,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Sabadim","41.1561111111111",-8.15027777777778,"fire",2015-04-06,16:32:00,2015-04-06,2015-04-06,0.2,0.8,0,1,5,0,15,23.2,4.7,21.6
4628,"Trás-os-Montes","Bragança","Freixo de Espada à Cinta","Mazouco","41.1636111111111",-6.16555555555556,"fire",2015-04-06,16:38:00,2015-04-06,2015-04-06,0,1,0,1,2.42,0,16.3,23.5,6.8,25.2
4629,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Soajo","41.1597222222222",-8.16194444444444,"fire",2015-04-06,16:56:00,2015-04-06,2015-04-06,0,1,0,1,1,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4630,"Trás-os-Montes","Bragança","Mogadouro","Valverde","41.1572222222222",-6.16027777777778,"firepit",2015-04-06,17:17:00,2015-04-06,2015-04-06,0,1,0,1,0.0285,0,16.3,23.5,6.8,25.2
4631,"Entre Douro e Minho","Porto","Penafiel","Duas Igrejas","41.1522222222222",-8.15694444444444,"firepit",2015-04-06,17:20:00,2015-04-06,2015-04-06,0,1,0,1,0.06,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4632,"Entre Douro e Minho","Viseu","Cinfães","Ferreiros de Tendais","41.15",-8.16277777777778,"fire",2015-04-06,17:29:00,2015-04-06,2015-04-06,0,1,0,1,1,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4633,"Entre Douro e Minho","Viana do Castelo","Ponte Da Barca","Azias","41.1552777777778",-8.16138888888889,"firepit",2015-04-06,17:43:00,2015-04-06,2015-04-06,1,0,0,1,0.02,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4634,"Beira Litoral","Aveiro","Estarreja","Veiros","40.1505555555556",-8.16611111111111,"firepit",2015-04-06,17:50:00,2015-04-06,2015-04-06,0,1,0,1,0.0645,0,15.8,26.5,5.9,28.8
4635,"Entre Douro e Minho","Porto","Penafiel","Fonte Arcada","41.1555555555556",-8.16138888888889,"firepit",2015-04-06,18:17:00,2015-04-06,2015-04-06,0,1,0,1,0.07,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4636,"Entre Douro e Minho","Porto","Paredes","Rebordosa","41.1577777777778",-8.15694444444444,"firepit",2015-04-06,18:19:00,2015-04-06,2015-04-06,0,1,0,1,0.99,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4637,"Entre Douro e Minho","Braga","Celorico de Basto","Basto (São Clemente)","41.1661111111111",-8.16222222222222,"fire",2015-04-06,18:24:00,2015-04-06,2015-04-06,0.692307692307692,0.307692307692308,0,1,13,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4638,"Trás-os-Montes","Viseu","Tabuaço","Adorigo","41.1569444444444",-7.15777777777778,"firepit",2015-04-06,18:49:00,2015-04-06,2015-04-06,0,1,0,1,0.0081,1,15,23.2,4.7,21.6
4639,"Trás-os-Montes","Vila Real","Chaves","Cimo de Vila da Castanheira","41.155",-7.15055555555556,"firepit",2015-04-06,19:00:00,2015-04-06,2015-04-06,0,1,0,1,0.5,0,15,23.2,4.7,21.6
4640,"Beira Litoral","Coimbra","Montemor-o-Velho","Montemor-o-Velho","40.1594444444444",-8.16194444444444,"firepit",2015-04-06,19:10:00,2015-04-06,2015-04-06,0.75,0.25,0,1,0.04,1,15.8,26.5,5.9,28.8
4641,"Entre Douro e Minho","Braga","Póvoa de Lanhoso","Vilela","41.1575",-8.16222222222222,"agriculture",2015-04-06,19:32:00,2015-04-06,2015-04-06,0,0,1,0,2,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4642,"Entre Douro e Minho","Viseu","Cinfães","Tendais","41.1608333333333",-8.15777777777778,"firepit",2015-04-06,20:15:00,2015-04-06,2015-04-06,0,1,0,1,0.05,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4643,"Entre Douro e Minho","Braga","Terras de Bouro","Campo do Gerês","41.1661111111111",-8.16138888888889,"firepit",2015-04-06,20:32:00,2015-04-06,2015-04-06,0.428571428571429,0.571428571428572,0,1,0.35,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4644,"Entre Douro e Minho","Porto","Paredes","Rebordosa","41.1508333333333",-8.15583333333333,"firepit",2015-04-06,20:40:00,2015-04-06,2015-04-06,0,1,0,1,0.02,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4645,"Trás-os-Montes","Vila Real","Vila Pouca de Aguiar","Vreia de Jales","41.1525",-7.15888888888889,"firepit",2015-04-06,21:10:00,2015-04-06,2015-04-06,0,1,0,1,0.75,1,15,23.2,4.7,21.6
4646,"Entre Douro e Minho","Vila Real","Ribeira De Pena","Ribeira de Pena (Salvador)","41.1566666666667",-7.15361111111111,"firepit",2015-04-06,21:30:00,2015-04-07,2015-04-06,0,1,0,1,0.5,0,15,23.2,4.7,21.6
4647,"Entre Douro e Minho","Braga","Cabeceiras de Basto","Cabeceiras de Basto","41.165",-7.16333333333333,"fire",2015-04-06,21:43:00,2015-04-07,2015-04-06,0,1,0,1,1.5,0,15,23.2,4.7,21.6
4648,"Trás-os-Montes","Vila Real","Chaves","Sanfins","41.1555555555556",-7.15194444444445,"fire",2015-04-06,22:15:00,2015-04-07,2015-04-06,0,1,0,1,1,0,15,23.2,4.7,21.6
4649,"Entre Douro e Minho","Porto","Baião","Gestaçô","41.1561111111111",-7.15972222222222,"firepit",2015-04-06,22:19:00,2015-04-06,2015-04-06,0,1,0,1,0.001,0,15,23.2,4.7,21.6
4650,"Entre Douro e Minho","Viana do Castelo","Ponte Da Barca","Vila Chã (São João Baptista)","41.1580555555556",-8.15527777777778,"fire",2015-04-06,22:21:00,2015-04-07,2015-04-06,0.4,0.6,0,1,2.5,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4651,"Entre Douro e Minho","Braga","Póvoa de Lanhoso","Sobradelo da Goma","41.1508333333333",-8.15444444444445,"firepit",2015-04-06,22:40:00,2015-04-07,2015-04-06,0,1,0,1,0.05,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4652,"Entre Douro e Minho","Viana do Castelo","Ponte de Lima","Vitorino das Donas","41.1641666666667",-8.16055555555556,"firepit",2015-04-06,23:06:00,2015-04-07,2015-04-06,1,0,0,1,0.02,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4653,"Trás-os-Montes","Viseu","Armamar","Vila Seca","41.1566666666667",-7.15194444444445,"agric_burn",2015-04-06,23:18:00,2015-04-06,2015-04-06,0,1,0,1,0.001,0,15,23.2,4.7,21.6
4654,"Entre Douro e Minho","Braga","Póvoa de Lanhoso","União das freguesias de Fonte Arcada e Oliveira","41.1616666666667",-8.16305555555556,"agriculture",2015-04-07,00:36:00,2015-04-07,2015-04-07,0,0,1,0,0.01,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4655,"Entre Douro e Minho","Viseu","Cinfães","Cinfães","41.1541666666667",-8.15444444444445,"firepit",2015-04-07,00:39:00,2015-04-07,2015-04-07,0,1,0,1,0.3,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4656,"Entre Douro e Minho","Porto","Penafiel","Santa Marta","41.1511111111111",-8.15472222222222,"firepit",2015-04-07,01:08:00,2015-04-07,2015-04-07,0,1,0,1,0.02,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4657,"Entre Douro e Minho","Viseu","Cinfães","Cinfães","41.1563888888889",-8.15722222222222,"fire",2015-04-07,06:44:00,2015-04-07,2015-04-07,0.666666666666667,0.333333333333333,0,1,4.5,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4658,"Trás-os-Montes","Vila Real","Boticas","Pinho","41.1586111111111",-7.16472222222222,"firepit",2015-04-07,08:26:00,2015-04-07,2015-04-07,0,1,0,1,0.01,0,15.3,22.8,3,18
4659,"Entre Douro e Minho","Braga","Fafe","São Gens","41.1641666666667",-8.16138888888889,"firepit",2015-04-07,08:30:00,2015-04-07,2015-04-07,0,1,0,1,0.1,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4660,"Entre Douro e Minho","Viana do Castelo","Paredes de Coura","Porreiras","41.1630555555556",-8.16472222222222,"fire",2015-04-07,08:31:00,2015-04-07,2015-04-07,0.384615384615385,0.615384615384615,0,1,3.9,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4661,"Trás-os-Montes","Viseu","Armamar","Santiago","41.1616666666667",-7.16527777777778,"firepit",2015-04-07,09:46:00,2015-04-07,2015-04-07,1,0,0,1,0.12,1,15.3,22.8,3,18
4662,"Algarve","Faro","Loulé","Almansil","37.1536111111111",-8.15111111111111,"firepit",2015-04-07,10:02:00,2015-04-07,2015-04-07,0,1,0,1,0.04,1,16.6,18.6,26.4,57.6
4663,"Trás-os-Montes","Bragança","Bragança","Santa Comba de Rossas","41.1644444444444",-6.16611111111111,"firepit",2015-04-07,10:31:00,2015-04-07,2015-04-07,0,1,0,1,0.6,0,13.9,18.2,5.4,25.2
4664,"Beira Litoral","Coimbra","Arganil","Teixeira","40.1625",-7.15972222222222,"firepit",2015-04-07,10:56:00,2015-04-07,2015-04-07,0,1,0,1,0.001,0,14.2,18.2,7.8,32.4
4665,"Trás-os-Montes","Vila Real","Chaves","Calvão","41.165",-7.15222222222222,"fire",2015-04-07,11:20:00,2015-04-07,2015-04-07,0,1,0,1,1,0,15.3,22.8,3,18
4666,"Entre Douro e Minho","Porto","Penafiel","Duas Igrejas","41.1655555555556",-8.16194444444444,"firepit",2015-04-07,12:58:00,2015-04-07,2015-04-07,0,1,0,1,0.1,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4667,"Entre Douro e Minho","Porto","Penafiel","Penafiel","41.1630555555556",-8.15444444444445,"firepit",2015-04-07,13:55:00,2015-04-07,2015-04-07,0,1,0,1,0.002,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4668,"Beira Interior","Guarda","Sabugal","Bendada","40.1502777777778",-7.15805555555556,"fire",2015-04-07,13:55:00,2015-04-07,2015-04-07,0,1,0,1,20,0,14.2,18.2,7.8,32.4
4669,"Entre Douro e Minho","Vila Real","Ribeira de Pena","Limões","41.1511111111111",-7.16111111111111,"firepit",2015-04-07,14:05:00,2015-04-07,2015-04-07,0,1,0,1,0.1,0,15.3,22.8,3,18
4670,"Beira Litoral","Viseu","Viseu","União das freguesias de Couto de Baixo e Couto de Cima","40.1552777777778",-7.15833333333333,"firepit",2015-04-07,14:52:00,2015-04-07,2015-04-07,1,0,0,1,0.18,0,14.2,18.2,7.8,32.4
4671,"Beira Interior","Castelo Branco","Castelo Branco","Malpica do Tejo","39.1508333333333",-7.16027777777778,"firepit",2015-04-07,15:01:00,2015-04-07,2015-04-07,0,0.602934637616719,0.397065362383281,0.602934637616719,0.2249,0,19.6384615384615,25.9110465116279,12.2694348327566,36.6646198830409
4672,"Entre Douro e Minho","Braga","Vila Nova de Famalicão","União das freguesias de Arnoso (Santa Maria e Santa Eulália) e Sezures","41.1508333333333",-8.16027777777778,"firepit",2015-04-07,15:09:00,2015-04-07,2015-04-07,0,1,0,1,0.5,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4673,"Entre Douro e Minho","Viana do Castelo","Ponte de Lima","Vitorino das Donas","41.165",-8.16472222222222,"firepit",2015-04-07,15:18:00,2015-04-07,2015-04-07,1,0,0,1,0.01,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4674,"Alentejo","Portalegre","Nisa","Espírito Santo","39.1563888888889",-7.155,"firepit",2015-04-07,15:35:00,2015-04-07,2015-04-07,0,1,0,1,0.0375,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
4675,"Trás-os-Montes","Bragança","Mirandela","Carvalhais","41.1663888888889",-7.15555555555556,"firepit",2015-04-07,15:38:00,2015-04-07,2015-04-07,0,1,0,1,0.01,1,15.3,22.8,3,18
4676,"Entre Douro e Minho","Viana do Castelo","Valença","União das freguesias de Valença, Cristelo Covo e Arão","41.155",-8.16277777777778,"agric_burn",2015-04-07,15:45:00,2015-04-07,2015-04-07,0,1,0,1,0.05,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4677,"Beira Interior","Guarda","Sabugal","Fóios","40.1505555555556",-6.15222222222222,"fire",2015-04-07,15:59:00,2015-04-07,2015-04-07,0.5,0.357142857142857,0.142857142857143,0.857142857142857,14,0,14.2,18.2,7.8,32.4
4678,"Trás-os-Montes","Bragança","Vinhais","União das freguesias de Quirás e Pinheiro Novo","41.1502777777778",-7.16388888888889,"fire",2015-04-07,16:00:00,2015-04-07,2015-04-07,0,1,0,1,16.39,0,15.3,22.8,3,18
4679,"Entre Douro e Minho","Viana do Castelo","Ponte da Barca","União das freguesias de Entre Ambos-os-Rios, Ermida e Germil","41.1561111111111",-8.16638888888889,"fire",2015-04-07,16:04:00,2015-04-07,2015-04-07,0.294117647058824,0.705882352941177,0,1,1.7,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4680,"Entre Douro e Minho","Porto","Amarante","União das freguesias de Aboadela, Sanche e Várzea","41.1625",-8.16638888888889,"firepit",2015-04-07,16:45:00,2015-04-07,2015-04-07,0,1,0,1,0.8,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4681,"Trás-os-Montes","Viseu","Armamar","São Cosmado","41.1611111111111",-7.16555555555556,"fire",2015-04-07,16:45:00,2015-04-07,2015-04-07,0,1,0,1,2,0,15.3,22.8,3,18
4682,"Entre Douro e Minho","Viana do Castelo","Ponte Da Barca","Vila Chã (São João Baptista)","41.1563888888889",-8.15472222222222,"firepit",2015-04-07,16:55:00,2015-04-07,2015-04-07,0,1,0,1,0.5,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4683,"Beira Interior","Guarda","Figueira de Castelo Rodrigo","Almofala","40.1594444444444",-6.165,"agric_burn",2015-04-07,17:06:00,2015-04-07,2015-04-07,0,0,1,0,0.01,0,14.2,18.2,7.8,32.4
4684,"Beira Litoral","Aveiro","Oliveira de Azeméis","União das freguesias de Oliveira de Azeméis, Santiago da Riba-Ul, Ul, Macinhata da Seixa e Madail","40.1502777777778",-8.16111111111111,"firepit",2015-04-07,17:20:00,2015-04-07,2015-04-07,0.5,0.5,0,1,0.45,0,16.6,24.1,7.1,32.4
4685,"Entre Douro e Minho","Viseu","Cinfães","Santiago de Piães","41.1552777777778",-8.15083333333333,"fire",2015-04-07,17:41:00,2015-04-07,2015-04-07,0.125,0.875,0,1,4,0,15.3,22.8,3,18
4686,"Beira Litoral","Coimbra","Lousã","Lousã","40.1566666666667",-8.16277777777778,"agriculture",2015-04-07,17:49:00,2015-04-07,2015-04-07,0,0,1,0,0.002,0,16.6,24.1,7.1,32.4
4687,"Trás-os-Montes","Viseu","São João da Pesqueira","Castanheiro do Sul","41.1541666666667",-7.15555555555556,"firepit",2015-04-07,17:50:00,2015-04-07,2015-04-07,0.256410256410256,0.743589743589744,0,1,0.39,0,15.3,22.8,3,18
4688,"Alentejo","Portalegre","Castelo de Vide","Santa Maria da Devesa","39.1641666666667",-7.15611111111111,"fire",2015-04-07,18:24:00,2015-04-08,2015-04-07,0,1,0,1,1.91,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
4689,"Beira Litoral","Viseu","Viseu","União das freguesias de Couto de Baixo e Couto de Cima","40.1552777777778",-7.15833333333333,"firepit",2015-04-07,18:44:00,2015-04-07,2015-04-07,0.272727272727273,0.727272727272727,0,1,0.165,0,14.2,18.2,7.8,32.4
4690,"Ribatejo e Oeste","Santarém","Alcanena","Serra de Santo António","39.1558333333333",-8.15777777777778,"firepit",2015-04-07,19:02:00,2015-04-07,2015-04-07,0,1,0,1,0.0053,0,14.2,17.8,7.7,21.6
4691,"Entre Douro e Minho","Viana do Castelo","Ponte da Barca","União das freguesias de Crasto, Ruivos e Grovelas","41.1638888888889",-8.16611111111111,"firepit",2015-04-07,19:09:00,2015-04-07,2015-04-07,0,1,0,1,0.01,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4692,"Entre Douro e Minho","Porto","Paredes","Vilela","41.1591666666667",-8.16472222222222,"firepit",2015-04-07,19:39:00,2015-04-07,2015-04-07,0,1,0,1,0.02,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4693,"Beira Interior","Guarda","Gouveia","Vila Nova de Tazem","40.1538888888889",-7.15805555555556,"firepit",2015-04-07,19:54:00,2015-04-07,2015-04-07,0,1,0,1,0.01,0,14.2,18.2,7.8,32.4
4694,"Entre Douro e Minho","Viseu","Cinfães","Cinfães","41.1563888888889",-8.15722222222222,"firepit",2015-04-07,20:09:00,2015-04-07,2015-04-07,1,0,0,1,0.02,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4695,"Trás-os-Montes","Vila Real","Boticas","Ardãos","41.1655555555556",-7.16166666666667,"firepit",2015-04-07,20:30:00,2015-04-07,2015-04-07,0,1,0,1,0.01,1,15.3,22.8,3,18
4696,"Trás-os-Montes","Bragança","Mogadouro","Azinhoso","41.165",-6.15194444444445,"firepit",2015-04-07,20:35:00,2015-04-07,2015-04-07,0,1,0,1,0.064,0,13.9,18.2,5.4,25.2
4697,"Entre Douro e Minho","Viana do Castelo","Vila Nova de Cerveira","Cornes","41.1522222222222",-8.15333333333333,"agriculture",2015-04-07,20:52:00,2015-04-07,2015-04-07,0,0,1,0,0.01,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4698,"Trás-os-Montes","Vila Real","Vila Pouca de Aguiar","Tresminas","41.1611111111111",-7.16527777777778,"fire",2015-04-07,21:10:00,2015-04-08,2015-04-07,1,0,0,1,2.5,1,15.3,22.8,3,18
4699,"Trás-os-Montes","Viseu","Tabuaço","Longa","41.1591666666667",-7.15611111111111,"firepit",2015-04-07,21:13:00,2015-04-07,2015-04-07,0,1,0,1,0.001,0,15.3,22.8,3,18
4700,"Entre Douro e Minho","Braga","Celorico de Basto","Basto (Santa Tecla)","41.1627777777778",-8.15666666666667,"firepit",2015-04-07,21:14:00,2015-04-07,2015-04-07,0.5,0.5,0,1,0.4,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
4701,"Entre Douro e Minho","Vila Real","Mondim de Basto","Mondim de Basto","41.1605555555556",-7.15972222222222,"firepit",2015-04-07,21:21:00,2015-04-07,2015-04-07,1,0,0,1,0.02,1,15.3,22.8,3,18
